i,sim_simt,sim_mimt,mea_simt,mea_mimt
505,104,66,468392,312020
506,128,51,497652,201089
507,84,44,343448,189145
508,64,34,251148,137163
509,56,38,247640,163019
510,80,45,332500,187935
511,56,37,229824,149749
512,80,41,367816,207343
513,48,36,211204,164464
514,108,58,433488,231705
515,60,38,239504,152486
516,48,32,228556,156600
517,80,48,360624,224800
518,68,44,291288,190084
519,64,38,270864,175132
520,96,68,420436,286774
521,92,64,361412,256901
522,52,39,226200,174111
523,100,61,411508,264945
524,72,43,310612,183274
525,28,19,127596,90824
526,68,37,294576,162959
527,68,50,310184,221496
528,40,26,177728,122094
529,60,45,254280,193267
530,80,53,362148,250989
531,104,63,456936,282741
532,48,33,195936,138932
533,52,40,227776,177743
534,60,27,268240,126110
535,68,45,294572,197601
536,96,43,401380,179648
537,72,42,297888,169614
538,44,29,186052,127443
539,92,57,400360,259725
540,52,39,243572,182822
541,64,49,254296,199363
542,56,45,247340,202120
543,60,39,231284,151105
544,76,41,316348,188003
545,92,42,421416,205190
546,40,25,168016,106697
547,64,46,278912,208164
548,68,44,257640,169270
549,48,33,232956,170613
550,80,42,347900,195283
551,80,65,311048,252656
552,76,56,328248,236315
553,80,47,352564,216125
554,64,43,285652,189605
555,84,42,350560,193982
556,52,29,238084,135845
557,68,46,294240,202575
558,88,58,384180,270055
559,64,49,273096,211112
560,56,33,267804,164215
561,96,75,422412,323008
562,104,65,419608,259635
563,72,53,322864,248256
564,56,46,224856,182569
565,52,35,255520,181635
566,116,54,469044,225229
567,76,53,320972,227409
568,128,52,535528,216327
569,52,43,208184,167138
570,100,67,413032,267901
571,80,50,349152,224244
572,92,49,366424,200864
573,64,44,304976,208026
574,72,60,301832,254645
575,100,56,449816,266314
576,88,49,357252,204914
577,32,26,143960,118617
578,76,46,338948,214206
579,68,55,303252,254395
580,76,57,303672,230870
581,64,44,285184,203241
582,84,40,395148,207557
583,64,33,273728,147520
584,92,53,399560,241795
585,60,44,267696,204059
