i,sim_simt,sim_mimt,mea_simt,mea_mimt
302,640,489,2567168,1911057
303,624,446,2474864,1714979
304,640,499,2550208,1928208
305,640,499,2580960,1988899
306,608,499,2450352,1974892
307,640,480,2630896,1957036
308,624,475,2656496,1989148
309,640,518,2753792,2174973
310,640,501,2677568,2095739
311,640,494,2615472,1966480
312,576,442,2311360,1777729
313,640,521,2702272,2174567
314,624,481,2454224,1842942
315,640,470,2599968,1849316
316,592,503,2339328,1977233
317,640,472,2596272,1895470
318,608,423,2466496,1656541
319,640,469,2503408,1795623
320,592,436,2388256,1735799
321,640,496,2703920,2067000
322,624,475,2555424,1924273
323,624,499,2579520,2048532
324,640,499,2681344,2069007
325,640,471,2587088,1869346
326,640,440,2627712,1761531
327,640,471,2586464,1865689
328,640,471,2624464,1877102
329,624,478,2473200,1846926
330,640,470,2758096,1989029
331,624,469,2536288,1868009
332,640,497,2613728,1981821
333,640,468,2677248,1934145
334,640,515,2753856,2199785
335,640,494,2688368,2025553
336,640,490,2561376,1934594
337,624,450,2505216,1775900
338,640,496,2512400,1910632
339,640,455,2546064,1796560
340,624,518,2480880,2028923
341,624,458,2450672,1780535
342,624,493,2519168,1969938
343,640,523,2556272,2064873
344,640,505,2519856,1956797
345,624,491,2500080,1955894
346,640,521,2609264,2100871
347,624,444,2505760,1725563
348,592,452,2420528,1828127
349,624,487,2527040,1959612
350,640,489,2562928,1949318
351,608,431,2358016,1602330
352,640,504,2610896,2010199
353,624,484,2484512,1893448
354,640,508,2607136,2023381
355,624,510,2484368,2005413
356,640,461,2627840,1871327
357,640,477,2552080,1851966
358,640,507,2581344,2018079
359,640,522,2580032,2066957
360,640,466,2597920,1824410
361,608,437,2457776,1739096
362,640,525,2533920,2038756
363,640,472,2580640,1890666
364,624,436,2531904,1734988
365,640,462,2497760,1780344
366,608,474,2384336,1844608
367,608,453,2508048,1832608
368,640,508,2596880,2048573
369,640,478,2684992,1972509
370,640,510,2559616,2021611
371,640,488,2578560,1948297
