n,d,p
118,107,1.1465783919674622e-09
32,29,0.007796552076144972
53,48,4.3145092607600965e-07
74,67,0.004447223983842848
116,105,3.6079000070083046e-09
21,19,0.0009006160558237453
94,85,4.65029512509576e-05
52,47,0.0022610377824072198
114,103,1.0927928242875971e-08
31,28,0.007185958450741772
72,65,0.0054849095800727065
41,37,0.001222419087243956
92,83,9.228252326023718e-05
51,46,2.6512052180119103e-06
112,101,3.183669761509703e-08
10,9,0.015991758723878636
59,53,1.8345254271479185e-09
108,97,2.39694958930658e-07
49,44,1.3688074347811441e-05
88,79,0.00031412970917785984
39,35,0.0026136225580896412
68,61,0.006928050234029801
29,26,0.004950332585109852
106,95,6.184129940423011e-07
48,43,0.0007907495963962165
86,77,0.0005375108357043083
19,17,0.0035293438047900604
104,93,1.529541471930653e-06
66,59,0.00706661123871015
47,42,5.890373825121434e-05
28,25,0.004541989180593089
102,91,3.623313797949635e-06
37,33,0.004447223983842848
46,41,0.0004997356396322326
55,49,1.3074270487112223e-07
64,57,0.006736836047570457
82,73,0.0013446609959683773
100,89,8.212844608687931e-06
118,105,2.8740898358651086e-09
9,8,0.008028707150730119
116,103,8.666977572390879e-09
98,87,1.779449665215495e-05
80,71,0.0019602169185672573
62,55,0.005988298708951454
53,47,8.657781916592034e-07
44,39,0.0005440081034086906
114,101,2.513423495861514e-08
35,31,0.005938328772025565
96,85,3.681483640700924e-05
26,23,0.004284802656699183
112,99,7.004073475321498e-08
43,38,0.0006091789471315324
60,53,0.004950326932733174
94,83,7.264794384316206e-05
17,15,0.006241704281800537
110,97,1.8739787698194795e-07
76,67,0.003510966303033752
59,52,4.406937748326349e-09
42,37,0.0010342429928332682
92,81,0.00013657813442515023
25,22,0.0009246990002285392
108,95,4.809878842541916e-07
58,51,0.00379526364889517
33,29,0.006124396406882122
74,65,0.0042989831843814165
41,36,0.0014343050623662585
90,79,0.0002443231071383196
49,43,2.2539695759396747e-05
106,93,1.1832301952675842e-06
57,50,3.686354460596777e-08
8,7,0.016252590243776403
118,103,6.610406622489884e-09
55,48,2.623570277747221e-07
102,89,6.280410583112646e-06
47,41,8.717753261179692e-05
86,75,0.000670096841844699
39,34,0.0027007433100259613
70,61,0.005344495894822962
31,27,0.0047906389671611375
116,101,1.9067350659260378e-08
54,47,0.0017583925467185909
100,87,1.3523817455639818e-05
23,20,0.0003908934733961074
84,73,0.0010245036159759286
38,33,0.0034031673034797165
53,46,1.5776402603567655e-06
68,59,0.005403879182543196
98,85,2.7798958103255188e-05
15,13,0.0040722354522060794
112,97,1.4054840773811977e-07
82,71,0.0014821152311117992
52,45,0.0010582644317640036
37,32,0.004012384305422703
96,83,5.448595788237348e-05
59,51,9.695263046318175e-09
22,19,0.005661503181356313
51,44,7.955186738609545e-06
80,69,0.0020255574825194973
29,25,0.002783211138717075
94,81,0.0001017071213804295
36,31,0.004457336356013399
43,37,0.0007147699646343421
50,43,0.0005955601662788764
57,49,7.397284617597592e-08
64,55,0.004491224031713591
78,67,0.0026107185330250904
92,79,0.00018058664440658237
106,91,2.0509323384637924e-06
7,6,0.007646748811859873
118,101,1.3896543699723128e-08
104,89,4.589530810738397e-06
90,77,0.0003045894735657688
76,65,0.003167671820070472
62,53,0.0036728232081569114
55,47,4.780728061672682e-07
48,41,0.0003530073465712287
41,35,0.0014821152311117992
116,99,3.826181698958277e-08
34,29,0.004513749509744535
88,75,0.00048734315770525635
27,23,0.0011729628712614378
74,63,0.0036111458748803883
47,40,0.00011526807089781668
114,97,1.0109622310716787e-07
20,17,0.004775008530016754
53,45,2.597847628720879e-06
86,73,0.0007385956301221526
33,28,0.004082930937921375
112,95,2.5611043187835057e-07
46,39,0.00032985828823507793
59,50,1.945516117961191e-08
72,61,0.0038599137018164925
98,83,3.891854134455802e-05
13,11,0.003110272858994917
110,93,6.214946480174528e-07
84,71,0.0010586537365084624
58,49,0.0019482809573433371
45,38,0.0003248954384701527
32,27,0.003515474206371714
51,43,1.177367637314203e-05
70,59,0.0038599137018165562
108,91,1.4432486826199498e-06
19,16,0.002855323607000801
82,69,0.00143271139007474
44,37,0.0005572394589784574
94,79,0.00012679487798760038
25,21,0.000370679599656891
106,89,3.204012075422308e-06
56,47,0.001255858083997215
118,99,2.658872027880325e-08
31,26,0.002693403685981738
68,57,0.0036025861216954225
37,31,0.003129659758229676
80,67,0.0018275029731176075
43,36,0.0007385956301221526
92,77,0.00021188832943705782
49,41,4.410768019049814e-05
104,87,6.792505599892787e-06
55,46,7.872265541554543e-07
116,97,6.97215331810176e-08
6,5,0.01286915326510674
59,49,3.545162703840405e-08
112,93,4.217285111596915e-07
53,44,3.844814490506873e-06
100,83,2.6464608114302345e-05
47,39,0.00013524786985343965
88,73,0.0005035879296287664
41,34,0.001337197297403105
76,63,0.002470784019654948
35,29,0.00308793096145322
64,53,0.002525065955607898
29,24,0.0012989097487887682
110,91,9.709127501250356e-07
52,43,0.00040868821469364246
98,81,4.8518448209548684e-05
23,19,0.00028893152942513863
86,71,0.0007139757757847427
40,33,0.001651178936765724
57,47,2.2196237428863004e-07
74,61,0.0026080497985247163
108,89,2.1360080502775144e-06
17,14,0.002777832294096717
96,79,8.452991865840024e-05
62,51,0.0018853825801872165
45,37,0.00033572528641915585
118,97,4.608711514992497e-08
28,23,0.001750832192522353
106,87,4.4856169055913295e-06
39,32,0.0019006030920422658
50,41,0.000225930538007486
72,59,0.0025732758012109694
94,77,0.0001397561321818888
116,95,1.1480812463807751e-07
11,9,0.0028103070641063376
104,85,8.98120184874682e-06
82,67,0.0012034775676627847
60,49,0.001298819110795633
49,40,5.175301142351837e-05
38,31,0.002061116912029147
92,75,0.00021895127375162735
27,22,0.0004477849258665516
70,57,0.00236741373711417
43,35,0.0006663773907324376
102,83,1.712415819160302e-05
59,48,5.837701252323946e-08
16,13,0.0033685041800353074
53,43,5.083699159670011e-06
90,73,0.00032453444353851605
37,30,0.0020864398388197635
58,47,0.0008227270335242876
100,81,3.1051806854114796e-05
21,17,0.0008688072068447071
110,89,1.3592778501750808e-06
68,55,0.0020254539750865636
47,38,0.00013975613218188704
26,21,0.0018208153491087817
57,46,3.2850431394716896e-07
88,71,0.00045434822095395477
31,25,0.0012569217201248086
98,79,5.347811180430226e-05
36,29,0.0019761393653377575
118,95,7.199831544532713e-08
41,33,0.001043013891974413
46,37,0.00024664302579666326
51,41,1.8265768737709715e-05
56,45,0.0004778277379281972
66,53,0.0016068601535686334
76,61,0.0016471893464366182
86,69,0.0005997396516591863
96,77,8.734758261368114e-05
106,85,5.592069075637109e-06
116,93,1.6991602446435382e-07
5,4,0.004190857495406571
114,91,3.832550329383581e-07
104,83,1.053794350252977e-05
94,75,0.0001350975944424913
84,67,0.0007450099228388801
74,59,0.001599603876428502
64,51,0.001178364112617014
59,47,8.639797853439595e-08
54,43,0.00025543935771093156
49,39,5.347811180430226e-05
44,35,0.00042143208904015363
39,31,0.0012670687280281632
112,89,8.252758376160426e-07
34,27,0.0014367958778178824
92,73,0.00019754270476258202
29,23,0.0004937494974642168
82,65,0.0008691782433120016
53,42,5.964873680679431e-06
24,19,0.0015749265799837374
110,87,1.6945663865515435e-06
43,34,0.0005197743647712937
62,49,0.0007960504227457097
100,79,3.208686708258541e-05
19,15,0.0012640221114607708
90,71,0.00027260893257235455
52,41,0.00013200888156702598
118,93,1.0079764162346307e-07
33,26,0.0010712401023790833
80,63,0.0009503015460211381
47,37,0.00012609108814632522
108,85,3.3138187114822935e-06
14,11,0.0021630534375493542
116,91,2.2466674345841598e-07
51,40,1.8874627695633632e-05
88,69,0.0003543916123440846
37,29,0.0011730428427142363
60,47,0.0004935512621023417
106,83,6.163702803368923e-06
23,18,0.00019411716061013858
78,61,0.0009714193581549317
55,43,1.807537478988371e-06
32,25,0.000825123745288319
114,89,4.777912743964779e-07
41,32,0.0006953425946495971
50,39,8.350249660163343e-05
59,46,1.1423732717325024e-07
68,53,0.0009452118550403941
86,67,0.0004331453039760734
104,81,1.0889208285947453e-05
9,7,0.0013871622026596989
112,87,9.683236494695045e-07
94,73,0.00011348197933169425
76,59,0.000926086454774375
58,45,0.000279926181942464
49,38,4.824914087232679e-05
40,31,0.0007296784038492652
102,79,1.8245473439112627e-05
31,24,0.0004776302536474276
84,65,0.0004966732818925821
53,41,6.163702803368706e-06
22,17,0.0009810709708030756
57,44,5.096440260229476e-07
92,71,0.00015408330971481305
35,27,0.0008101815900346241
118,91,1.2566105989059017e-07
48,37,9.133714498708416e-05
74,57,0.0008211299898999632
100,77,2.894948452339949e-05
13,10,0.0007834604618673633
108,83,3.4242793351984277e-06
82,63,0.0005330959892313641
56,43,0.00014519068834383054
