n,d,p
74,51,3.793193311244145e-10
16,11,2.9542117883643164e-05
35,24,1.3099160912149666e-08
54,37,1.6874630179131264e-05
19,13,4.049197261971906e-06
60,41,3.2419240245662184e-06
22,15,1.4597824431213318e-05
72,49,1.8193279034348496e-09
25,17,1.8196605815285063e-05
78,53,1.5357046301846888e-12
28,19,7.85991239350805e-06
31,21,1.0457819433901934e-06
34,23,5.989334480677354e-07
37,25,1.9668409694545208e-10
40,27,4.251625719886738e-06
46,31,1.1289254526947614e-05
52,35,1.0498041816506373e-05
58,39,3.241924024566304e-06
64,43,2.941261715850837e-07
70,47,6.081753281508279e-09
76,51,1.5527692221826346e-11
3,2,1.9514616019177468e-05
80,53,1.9907232385656814e-14
74,49,9.131761665580033e-11
68,45,1.4680094126565597e-08
62,41,3.834533792435335e-07
56,37,2.5273063632425198e-06
50,33,5.117795385548057e-06
44,29,3.49700813629362e-06
38,25,8.336593036968227e-07
35,23,2.516587570265307e-09
32,21,1.7626598732583105e-07
29,19,1.0457819434178863e-06
26,17,2.9543939585012613e-06
72,47,3.495260539001296e-10
23,15,2.736788976229567e-06
66,43,2.614454858160087e-08
20,13,1.2588019427039508e-06
37,24,3.778660023477579e-11
54,35,1.5309644315758641e-06
17,11,1.019752532829013e-07
48,31,1.938558858162822e-06
31,20,1.2369463846252227e-07
76,49,2.9831537012246344e-12
14,9,1.5488884857278037e-06
39,25,1.5298254399906065e-13
64,41,3.478911707323248e-08
25,16,1.240677669225874e-06
36,23,1.2355197612054646e-07
58,37,2.9412617158497946e-07
80,51,3.824193956314877e-15
11,7,7.284437753116468e-07
74,47,1.3855087215344049e-11
52,33,7.157755783984771e-07
30,19,1.1392801620055161e-07
68,43,1.7363552262847053e-09
19,12,1.4291288143621937e-07
46,29,5.634565539312494e-07
27,17,3.711428925023986e-07
62,39,3.478911707322224e-08
35,22,2.9766089593000686e-10
78,49,5.609050587849467e-14
8,5,7.409087177017683e-07
37,23,4.469383196526916e-12
66,41,2.371985247104465e-09
29,18,7.130331431543087e-08
